event_id,session_id,session_date,session_type,opponent,game_minute,shooter_role,shot_type,velocity_kmh,target_y,target_z,reaction_time_ms,acceleration_g,technique,heart_rate,outcome
evt_01254,S_046,2024-03-30,GAME,FC GAIA,36,LB,7M,82,2.73,0.33,488,1.97,BASIC,142,GOAL
evt_01255,S_046,2024-03-30,GAME,FC GAIA,38,LB,BOUNCE,77,2.29,1.18,270,5.88,KICK,144,SAVE
evt_01256,S_046,2024-03-30,GAME,FC GAIA,40,LB,7M,101,2.64,1.89,353,1.95,BASIC,153,GOAL
evt_01257,S_046,2024-03-30,GAME,FC GAIA,41,RW,7M,76,1.48,0.72,190,5.74,BLOCK,147,SAVE
evt_01258,S_046,2024-03-30,GAME,FC GAIA,43,RB,LOB,77,0.22,1.7,303,2.63,SPLIT,167,GOAL
evt_01259,S_046,2024-03-30,GAME,FC GAIA,45,LW,LOB,90,2.73,1.74,305,1.54,BASIC,156,GOAL
evt_01260,S_046,2024-03-30,GAME,FC GAIA,46,LW,HIP,99,2.82,0.31,328,1.3,BASIC,148,GOAL
evt_01261,S_046,2024-03-30,GAME,FC GAIA,48,CB,HIP,100,2.82,1.61,318,2.93,BASIC,162,GOAL
evt_01262,S_046,2024-03-30,GAME,FC GAIA,50,CB,HIP,84,0.89,0.63,255,5.57,SPLIT,157,SAVE
evt_01263,S_046,2024-03-30,GAME,FC GAIA,51,LW,LOB,89,0.68,1.05,226,5.08,BASIC,170,SAVE
evt_01264,S_046,2024-03-30,GAME,FC GAIA,53,LW,HIP,77,1.53,1.17,382,1.14,BASIC,154,MISS
evt_01265,S_046,2024-03-30,GAME,FC GAIA,55,CB,BOUNCE,86,2.74,1.63,498,1.15,SPLIT,155,GOAL
evt_01266,S_046,2024-03-30,GAME,FC GAIA,56,RB,JUMP,77,0.22,0.46,416,2.76,SPLIT,162,GOAL
evt_01267,S_046,2024-03-30,GAME,FC GAIA,58,PV,7M,94,0.84,1.45,265,3.74,BASIC,153,SAVE
evt_01268,S_047,2024-04-02,TRAINING,N/A,1,RB,LOB,89,1.41,1.2,205,5.98,SPLIT,117,SAVE
evt_01269,S_047,2024-04-02,TRAINING,N/A,3,PV,7M,95,2.46,1.33,264,4.54,STAR,104,SAVE
evt_01270,S_047,2024-04-02,TRAINING,N/A,6,PV,BOUNCE,71,1.04,1.44,264,3.0,BASIC,115,MISS
evt_01271,S_047,2024-04-02,TRAINING,N/A,9,PV,LOB,70,1.23,0.6,261,3.64,BLOCK,125,SAVE
evt_01272,S_047,2024-04-02,TRAINING,N/A,12,RB,BOUNCE,87,1.07,1.28,264,1.82,BASIC,135,MISS
evt_01273,S_047,2024-04-02,TRAINING,N/A,15,RW,BOUNCE,93,0.74,0.97,248,5.53,BASIC,131,SAVE
evt_01274,S_047,2024-04-02,TRAINING,N/A,18,PV,LOB,84,2.55,1.86,483,1.74,BASIC,121,GOAL
evt_01275,S_047,2024-04-02,TRAINING,N/A,21,LW,HIP,102,1.76,1.25,278,4.42,STAR,135,SAVE
evt_01276,S_047,2024-04-02,TRAINING,N/A,24,PV,JUMP,80,0.35,1.53,304,1.76,BASIC,139,GOAL
evt_01277,S_047,2024-04-02,TRAINING,N/A,27,RW,JUMP,83,2.73,1.53,488,1.99,BASIC,116,GOAL
evt_01278,S_047,2024-04-02,TRAINING,N/A,30,LW,7M,98,0.15,0.12,444,2.75,SPLIT,130,GOAL
evt_01279,S_047,2024-04-02,TRAINING,N/A,33,PV,LOB,110,0.32,0.2,446,1.4,SPLIT,136,GOAL
evt_01280,S_047,2024-04-02,TRAINING,N/A,36,RW,HIP,96,1.74,0.86,270,5.28,BLOCK,127,SAVE
evt_01281,S_047,2024-04-02,TRAINING,N/A,39,LB,7M,75,0.24,1.82,362,2.47,SPLIT,122,GOAL
evt_01282,S_047,2024-04-02,TRAINING,N/A,42,PV,LOB,110,1.8,0.88,266,5.43,STAR,146,SAVE
evt_01283,S_047,2024-04-02,TRAINING,N/A,45,PV,JUMP,110,2.28,0.5,238,1.87,BASIC,131,MISS
evt_01284,S_047,2024-04-02,TRAINING,N/A,48,PV,7M,71,2.87,0.11,418,2.62,BASIC,151,GOAL
evt_01285,S_047,2024-04-02,TRAINING,N/A,51,RB,JUMP,78,2.58,1.73,345,3.1,SPLIT,135,GOAL
evt_01286,S_047,2024-04-02,TRAINING,N/A,54,LW,HIP,72,2.56,1.8,480,3.26,SPLIT,139,GOAL
evt_01287,S_047,2024-04-02,TRAINING,N/A,57,RW,JUMP,83,2.85,1.78,369,1.67,SPLIT,141,GOAL
evt_01288,S_047,2024-04-02,TRAINING,N/A,60,CB,BOUNCE,109,2.74,1.65,323,2.87,BASIC,155,GOAL
evt_01289,S_047,2024-04-02,TRAINING,N/A,62,LB,LOB,103,2.13,0.91,354,2.97,BASIC,150,MISS
evt_01290,S_047,2024-04-02,TRAINING,N/A,66,LW,7M,74,0.11,0.31,326,2.38,BASIC,147,GOAL
evt_01291,S_047,2024-04-02,TRAINING,N/A,69,PV,HIP,73,0.69,0.67,184,5.89,SPLIT,156,SAVE
evt_01292,S_047,2024-04-02,TRAINING,N/A,72,RB,7M,81,1.27,0.85,278,4.03,KICK,144,SAVE
evt_01293,S_047,2024-04-02,TRAINING,N/A,75,RB,HIP,74,1.27,1.02,199,3.57,SPLIT,157,SAVE
evt_01294,S_047,2024-04-02,TRAINING,N/A,78,LW,HIP,96,1.98,0.54,257,4.18,KICK,146,SAVE
evt_01295,S_047,2024-04-02,TRAINING,N/A,81,PV,JUMP,85,2.86,1.88,394,2.56,BASIC,170,GOAL
evt_01296,S_047,2024-04-02,TRAINING,N/A,84,CB,HIP,97,0.73,1.3,272,5.26,KICK,155,SAVE
evt_01297,S_047,2024-04-02,TRAINING,N/A,87,CB,LOB,93,0.16,1.58,388,1.66,BASIC,162,GOAL
evt_01298,S_048,2024-04-08,GAME,AGUAS SANTAS,1,RW,7M,97,2.73,0.14,385,1.22,BASIC,146,GOAL
evt_01299,S_048,2024-04-08,GAME,AGUAS SANTAS,1,RW,HIP,99,2.77,1.79,343,2.58,BASIC,144,GOAL
evt_01300,S_048,2024-04-08,GAME,AGUAS SANTAS,3,CB,JUMP,80,0.26,1.53,301,1.96,BASIC,146,GOAL
evt_01301,S_048,2024-04-08,GAME,AGUAS SANTAS,4,LW,JUMP,96,1.04,1.42,228,2.96,BASIC,148,MISS
evt_01302,S_048,2024-04-08,GAME,AGUAS SANTAS,6,CB,LOB,100,2.87,1.83,402,2.19,SPLIT,130,GOAL
evt_01303,S_048,2024-04-08,GAME,AGUAS SANTAS,8,LB,BOUNCE,72,2.83,1.76,471,2.05,SPLIT,134,GOAL
evt_01304,S_048,2024-04-08,GAME,AGUAS SANTAS,9,PV,HIP,99,2.68,1.75,378,1.73,BASIC,133,GOAL
evt_01305,S_048,2024-04-08,GAME,AGUAS SANTAS,11,CB,HIP,83,1.95,0.59,241,5.08,STAR,137,SAVE
evt_01306,S_048,2024-04-08,GAME,AGUAS SANTAS,12,PV,BOUNCE,88,0.29,1.6,447,2.02,BASIC,136,GOAL
evt_01307,S_048,2024-04-08,GAME,AGUAS SANTAS,14,CB,JUMP,78,1.44,1.4,232,4.9,BLOCK,150,SAVE
evt_01308,S_048,2024-04-08,GAME,AGUAS SANTAS,16,LB,BOUNCE,89,2.6,1.8,298,2.95,BASIC,140,GOAL
evt_01309,S_048,2024-04-08,GAME,AGUAS SANTAS,17,RB,HIP,96,1.85,0.77,259,3.78,BLOCK,131,SAVE
evt_01310,S_048,2024-04-08,GAME,AGUAS SANTAS,19,LW,JUMP,91,0.17,1.63,441,1.51,BASIC,146,GOAL
evt_01311,S_048,2024-04-08,GAME,AGUAS SANTAS,21,LW,7M,107,1.57,0.77,329,1.36,BASIC,152,MISS
evt_01312,S_048,2024-04-08,GAME,AGUAS SANTAS,22,LW,7M,100,0.67,0.78,265,3.55,KICK,146,SAVE
evt_01313,S_048,2024-04-08,GAME,AGUAS SANTAS,24,PV,LOB,71,0.31,1.67,484,1.51,BASIC,160,GOAL
evt_01314,S_048,2024-04-08,GAME,AGUAS SANTAS,25,RB,JUMP,109,1.61,1.01,204,3.78,STAR,144,SAVE
evt_01315,S_048,2024-04-08,GAME,AGUAS SANTAS,27,PV,JUMP,100,1.24,1.21,271,5.98,KICK,164,SAVE
evt_01316,S_048,2024-04-08,GAME,AGUAS SANTAS,29,LB,7M,72,0.26,1.81,421,1.78,BASIC,155,GOAL
evt_01317,S_048,2024-04-08,GAME,AGUAS SANTAS,30,LB,7M,110,2.86,0.3,315,2.73,BASIC,150,GOAL
evt_01318,S_048,2024-04-08,GAME,AGUAS SANTAS,32,RB,LOB,100,0.11,1.55,305,2.96,BASIC,148,GOAL
evt_01319,S_048,2024-04-08,GAME,AGUAS SANTAS,34,LW,JUMP,100,2.44,0.97,229,5.45,BLOCK,161,SAVE
evt_01320,S_048,2024-04-08,GAME,AGUAS SANTAS,35,PV,LOB,102,1.6,1.46,230,4.36,SPLIT,168,SAVE
evt_01321,S_048,2024-04-08,GAME,AGUAS SANTAS,37,LB,LOB,99,1.08,1.03,296,1.77,BASIC,155,MISS
evt_01322,S_048,2024-04-08,GAME,AGUAS SANTAS,38,RB,JUMP,86,0.3,1.5,451,2.97,SPLIT,171,GOAL
evt_01323,S_048,2024-04-08,GAME,AGUAS SANTAS,40,LB,JUMP,86,2.8,1.71,322,2.16,SPLIT,169,GOAL
evt_01324,S_048,2024-04-08,GAME,AGUAS SANTAS,42,CB,JUMP,84,2.89,0.46,381,2.99,BASIC,153,GOAL
evt_01325,S_048,2024-04-08,GAME,AGUAS SANTAS,43,RW,JUMP,70,2.64,0.15,333,2.32,BASIC,159,GOAL
evt_01326,S_048,2024-04-08,GAME,AGUAS SANTAS,45,PV,JUMP,87,0.49,0.45,479,1.31,SPLIT,170,GOAL
evt_01327,S_048,2024-04-08,GAME,AGUAS SANTAS,47,LB,LOB,76,0.28,0.36,357,1.74,SPLIT,177,GOAL
evt_01328,S_048,2024-04-08,GAME,AGUAS SANTAS,48,RW,7M,94,2.5,0.47,355,1.72,BASIC,150,GOAL
evt_01329,S_048,2024-04-08,GAME,AGUAS SANTAS,50,RB,LOB,96,0.12,0.17,300,2.22,BASIC,173,GOAL
evt_01330,S_048,2024-04-08,GAME,AGUAS SANTAS,51,RW,HIP,72,2.61,1.68,324,1.14,SPLIT,175,GOAL
evt_01331,S_048,2024-04-08,GAME,AGUAS SANTAS,53,RB,7M,93,2.73,0.26,332,3.0,SPLIT,180,GOAL
evt_01332,S_048,2024-04-08,GAME,AGUAS SANTAS,55,CB,LOB,95,2.72,0.45,480,2.62,SPLIT,164,GOAL
evt_01333,S_048,2024-04-08,GAME,AGUAS SANTAS,56,CB,LOB,88,0.4,1.54,379,1.65,SPLIT,175,GOAL
evt_01334,S_048,2024-04-08,GAME,AGUAS SANTAS,58,PV,BOUNCE,93,1.21,0.94,346,1.12,BASIC,165,MISS
evt_01335,S_049,2024-04-15,GAME,ARSENAL,1,RW,LOB,102,0.54,0.54,245,5.66,STAR,137,SAVE
evt_01336,S_049,2024-04-15,GAME,ARSENAL,1,LW,7M,89,0.31,1.78,492,2.74,SPLIT,130,GOAL
evt_01337,S_049,2024-04-15,GAME,ARSENAL,3,LW,HIP,71,0.71,1.18,267,4.06,KICK,146,SAVE
evt_01338,S_049,2024-04-15,GAME,ARSENAL,4,LB,LOB,110,0.16,1.77,378,1.35,SPLIT,140,GOAL
evt_01339,S_049,2024-04-15,GAME,ARSENAL,6,RB,BOUNCE,107,2.5,0.33,296,2.36,SPLIT,133,GOAL
evt_01340,S_049,2024-04-15,GAME,ARSENAL,7,RB,LOB,109,2.67,1.56,315,3.3,BASIC,128,GOAL
evt_01341,S_049,2024-04-15,GAME,ARSENAL,9,LW,7M,99,0.22,1.59,457,2.41,BASIC,149,GOAL
evt_01342,S_049,2024-04-15,GAME,ARSENAL,10,RW,LOB,95,1.26,1.27,219,3.95,BLOCK,144,SAVE
evt_01343,S_049,2024-04-15,GAME,ARSENAL,12,LW,HIP,75,0.41,0.48,394,2.79,SPLIT,132,GOAL
evt_01344,S_049,2024-04-15,GAME,ARSENAL,13,LW,HIP,104,1.61,1.13,206,2.71,BASIC,129,MISS
evt_01345,S_049,2024-04-15,GAME,ARSENAL,15,RB,BOUNCE,83,0.19,0.35,388,2.19,SPLIT,131,GOAL
evt_01346,S_049,2024-04-15,GAME,ARSENAL,16,PV,7M,82,0.48,1.51,351,2.93,SPLIT,156,GOAL
evt_01347,S_049,2024-04-15,GAME,ARSENAL,18,RB,BOUNCE,77,0.33,0.25,292,1.15,SPLIT,137,GOAL
evt_01348,S_049,2024-04-15,GAME,ARSENAL,19,RB,7M,84,0.15,0.24,455,1.97,BASIC,134,GOAL
evt_01349,S_049,2024-04-15,GAME,ARSENAL,21,RW,LOB,79,0.49,1.51,313,2.71,BASIC,147,GOAL
evt_01350,S_049,2024-04-15,GAME,ARSENAL,22,PV,JUMP,91,2.09,1.17,186,4.07,KICK,136,SAVE
evt_01351,S_049,2024-04-15,GAME,ARSENAL,24,LB,JUMP,99,2.57,0.38,481,1.13,BASIC,153,GOAL
evt_01352,S_049,2024-04-15,GAME,ARSENAL,25,RB,LOB,104,1.05,1.04,262,5.92,SPLIT,143,SAVE
evt_01353,S_049,2024-04-15,GAME,ARSENAL,27,LB,JUMP,99,2.59,0.17,480,3.16,BASIC,165,GOAL
evt_01354,S_049,2024-04-15,GAME,ARSENAL,28,LW,JUMP,97,1.29,1.07,199,5.9,SPLIT,139,SAVE
evt_01355,S_049,2024-04-15,GAME,ARSENAL,30,PV,7M,110,2.38,1.3,286,1.86,BASIC,148,MISS
evt_01356,S_049,2024-04-15,GAME,ARSENAL,31,RB,BOUNCE,83,1.37,0.57,238,5.41,BASIC,145,SAVE
evt_01357,S_049,2024-04-15,GAME,ARSENAL,33,LB,7M,93,0.44,1.67,426,1.24,BASIC,149,GOAL
evt_01358,S_049,2024-04-15,GAME,ARSENAL,34,LW,BOUNCE,101,2.02,0.88,271,3.87,BASIC,164,SAVE
evt_01359,S_049,2024-04-15,GAME,ARSENAL,36,LW,LOB,98,2.84,0.15,400,2.21,BASIC,166,GOAL
evt_01360,S_049,2024-04-15,GAME,ARSENAL,37,CB,HIP,70,1.84,1.05,212,5.7,STAR,162,SAVE
evt_01361,S_049,2024-04-15,GAME,ARSENAL,39,RB,JUMP,109,1.63,1.37,258,5.57,BLOCK,165,SAVE
evt_01362,S_049,2024-04-15,GAME,ARSENAL,40,RB,HIP,75,2.63,1.73,387,1.73,BASIC,156,GOAL
evt_01363,S_049,2024-04-15,GAME,ARSENAL,42,LB,JUMP,88,2.83,1.61,401,2.8,SPLIT,144,GOAL
evt_01364,S_049,2024-04-15,GAME,ARSENAL,43,PV,JUMP,106,0.91,0.85,205,5.4,STAR,158,SAVE
evt_01365,S_049,2024-04-15,GAME,ARSENAL,45,CB,JUMP,73,2.65,1.74,342,2.25,BASIC,166,GOAL
evt_01366,S_049,2024-04-15,GAME,ARSENAL,46,LW,JUMP,108,2.58,0.26,414,3.02,SPLIT,171,GOAL
evt_01367,S_049,2024-04-15,GAME,ARSENAL,48,RB,JUMP,85,0.85,1.15,265,5.0,KICK,160,SAVE
evt_01368,S_049,2024-04-15,GAME,ARSENAL,49,PV,JUMP,100,0.95,1.39,275,5.05,KICK,169,SAVE
evt_01369,S_049,2024-04-15,GAME,ARSENAL,51,PV,LOB,82,2.82,1.66,377,2.97,SPLIT,169,GOAL
evt_01370,S_049,2024-04-15,GAME,ARSENAL,52,RW,LOB,106,2.8,0.23,358,1.5,BASIC,165,GOAL
evt_01371,S_049,2024-04-15,GAME,ARSENAL,54,LW,BOUNCE,107,1.26,1.3,198,3.97,KICK,173,SAVE
evt_01372,S_049,2024-04-15,GAME,ARSENAL,55,CB,7M,107,0.26,1.51,305,1.42,SPLIT,168,GOAL
evt_01373,S_049,2024-04-15,GAME,ARSENAL,57,RW,JUMP,77,2.61,1.69,351,1.36,BASIC,182,GOAL
evt_01374,S_049,2024-04-15,GAME,ARSENAL,58,CB,BOUNCE,86,1.47,0.56,317,2.55,BASIC,177,MISS
evt_01375,S_050,2024-04-19,TRAINING,N/A,1,LW,JUMP,103,1.67,0.71,281,2.12,BASIC,112,MISS
evt_01376,S_050,2024-04-19,TRAINING,N/A,3,RB,LOB,71,1.31,1.33,198,3.6,STAR,108,SAVE
evt_01377,S_050,2024-04-19,TRAINING,N/A,6,RW,LOB,90,2.77,0.27,394,3.22,BASIC,109,GOAL
evt_01378,S_050,2024-04-19,TRAINING,N/A,9,RB,HIP,75,2.57,1.74,338,2.92,BASIC,115,GOAL
evt_01379,S_050,2024-04-19,TRAINING,N/A,12,RB,BOUNCE,88,1.39,0.6,193,5.97,BASIC,123,SAVE
evt_01380,S_050,2024-04-19,TRAINING,N/A,15,RW,HIP,109,2.56,1.65,308,1.9,SPLIT,110,GOAL
evt_01381,S_050,2024-04-19,TRAINING,N/A,18,RB,BOUNCE,82,2.69,0.18,317,1.52,SPLIT,119,GOAL
evt_01382,S_050,2024-04-19,TRAINING,N/A,21,CB,BOUNCE,70,0.22,0.36,401,2.93,BASIC,142,GOAL
evt_01383,S_050,2024-04-19,TRAINING,N/A,24,CB,HIP,102,2.27,0.98,274,5.34,KICK,140,SAVE
evt_01384,S_050,2024-04-19,TRAINING,N/A,27,PV,LOB,90,2.7,0.47,478,3.27,BASIC,121,GOAL
evt_01385,S_050,2024-04-19,TRAINING,N/A,31,CB,HIP,88,0.87,1.01,245,5.77,KICK,124,SAVE
evt_01386,S_050,2024-04-19,TRAINING,N/A,34,CB,LOB,102,2.85,1.86,290,2.39,SPLIT,125,GOAL
evt_01387,S_050,2024-04-19,TRAINING,N/A,37,PV,7M,91,0.28,0.14,467,2.31,SPLIT,134,GOAL
evt_01388,S_050,2024-04-19,TRAINING,N/A,40,RW,JUMP,105,2.03,0.78,224,4.47,BASIC,147,SAVE
evt_01389,S_050,2024-04-19,TRAINING,N/A,43,CB,BOUNCE,75,0.38,0.46,355,2.97,SPLIT,140,GOAL
evt_01390,S_050,2024-04-19,TRAINING,N/A,46,LW,JUMP,84,0.26,0.39,357,1.72,BASIC,138,GOAL
evt_01391,S_050,2024-04-19,TRAINING,N/A,49,CB,LOB,74,2.58,1.74,292,1.11,BASIC,152,GOAL
evt_01392,S_050,2024-04-19,TRAINING,N/A,52,LW,LOB,97,0.29,0.4,355,1.61,BASIC,143,GOAL
evt_01393,S_050,2024-04-19,TRAINING,N/A,55,LW,LOB,96,2.65,1.63,496,2.83,BASIC,132,GOAL
evt_01394,S_050,2024-04-19,TRAINING,N/A,58,RB,BOUNCE,82,1.95,1.23,200,4.4,BLOCK,142,SAVE
evt_01395,S_050,2024-04-19,TRAINING,N/A,62,LB,HIP,95,2.51,0.33,352,2.51,BASIC,157,GOAL
evt_01396,S_050,2024-04-19,TRAINING,N/A,65,LB,7M,85,0.42,0.37,471,1.38,SPLIT,144,GOAL
evt_01397,S_050,2024-04-19,TRAINING,N/A,68,RB,LOB,78,2.76,1.72,392,1.75,SPLIT,166,GOAL
evt_01398,S_050,2024-04-19,TRAINING,N/A,71,RB,LOB,80,1.72,1.24,336,1.62,BASIC,164,MISS
evt_01399,S_050,2024-04-19,TRAINING,N/A,74,LW,BOUNCE,74,0.38,1.85,372,1.92,BASIC,156,GOAL
evt_01400,S_050,2024-04-19,TRAINING,N/A,77,PV,LOB,109,2.58,1.89,431,3.12,SPLIT,158,GOAL
evt_01401,S_050,2024-04-19,TRAINING,N/A,80,PV,7M,90,2.59,1.74,381,2.01,SPLIT,157,GOAL
evt_01402,S_050,2024-04-19,TRAINING,N/A,83,LB,JUMP,90,2.03,1.07,272,4.87,BLOCK,156,SAVE
evt_01403,S_050,2024-04-19,TRAINING,N/A,86,RB,LOB,101,1.27,1.12,182,4.14,STAR,169,SAVE
